_step,0aa3cvyo/performance,2zmxsbeo/performance,32js8gx8/performance,3vt9y5k8/performance,5k4iud81/performance,60woou5x/performance,6pf17133/performance,7rvp9ssu/performance,8jqqols3/performance,8lmr4g5d/performance,9pes2yv7/performance,bszmupol/performance,bvebjfi5/performance,e7ge96mn/performance,f7fl3ega/performance,g562qsvw/performance,hupn58ep/performance,l94wepmk/performance,ltvs6kjh/performance,nc4vcanv/performance,r03j3et6/performance,ri5i5bq8/performance,rk8amzrj/performance,rx24mj5d/performance,sgiwrmdu/performance,t0z60lrf/performance,t2gz4d4r/performance,uh2zmmg6/performance,um9sdw21/performance,vctu8hpl/performance
34078720.0,0.1997438669204712,0.2008647434413433,0.18540074955672026,0.2011836040765047,0.19939768314361572,0.16616899240761995,0.19797494169324636,0.17754688672721386,0.19650194514542818,0.20910089369863272,0.21508286707103252,0.1714441841468215,0.19433160685002804,0.17885193414986134,0.19986190367490053,0.18602660112082958,0.19412114564329386,0.19736687373369932,0.18984405603259802,0.2008950635790825,0.20325800217688084,0.19370832946151495,0.1979184914380312,0.18017825530841947,0.19452852569520473,0.1922256387770176,0.18520674761384726,0.2103287698701024,0.1930318046361208,0.20121874380856752
36175872.0,0.14482704922556877,0.14680795930325985,0.1384861059486866,0.14008891116827726,0.1481973836198449,0.1339626619592309,0.1400288543663919,0.14197875652462244,0.14311914471909404,0.13216477679088712,0.14007300790399313,0.13947678869590163,0.14356507593765855,0.11633822601288557,0.14241504855453968,0.13769098743796349,0.13961298437789083,0.1402436406351626,0.13898446038365364,0.1378076057881117,0.13705476373434067,0.14743845257908106,0.13873048685491085,0.12888716766610742,0.14060384687036276,0.14799888897687197,0.14646867662668228,0.14947741478681564,0.14726574253290892,0.14451299887150526
38273024.0,0.13397293630987406,0.13725200202316046,0.136085350997746,0.12893476244062185,0.12898946600034833,0.1299439612776041,0.1264665424823761,0.1315171946771443,0.13551581092178822,0.12432066444307566,0.12955225119367242,0.10579011915251613,0.13105749571695924,0.10644113458693027,0.1370762763544917,0.13134089205414057,0.13165090279653668,0.13841570634394884,0.13493450824171305,0.1282349545508623,0.12520984560251236,0.13203780492767692,0.1296274601481855,0.12227027723565698,0.12606897111982107,0.1428424445912242,0.13529605325311422,0.14138561207801104,0.13824249058961868,0.13727656938135624
40370176.0,0.12809918960556388,0.13800160493701696,0.13655876461416483,0.1337285963818431,0.12799373967573047,0.12808798952028155,0.12883788580074906,0.13234761031344533,0.13736146688461304,0.12415692629292607,0.1353130852803588,0.1219317251816392,0.13248017895966768,0.10670958925038576,0.1383909247815609,0.13415530417114496,0.1333217704668641,0.14036594983190298,0.13722412381321192,0.12983007682487369,0.1187918079085648,0.13707387121394277,0.1300844196230173,0.12753636529669166,0.12635457562282681,0.14148376788944006,0.1331229666247964,0.14139843825250864,0.13995640631765127,0.13889728300273418
42467328.0,0.13271683640778065,0.1418860014528036,0.14060004893690348,0.14090182911604643,0.13078612834215164,0.1302281590178609,0.1361467344686389,0.1356199993751943,0.143426351249218,0.12612949265167117,0.14197445660829544,0.13471156265586615,0.13879856001585722,0.11166111193597317,0.14238739293068647,0.13339887326583266,0.13822821155190468,0.14285825937986374,0.14218028169125319,0.13391151372343302,0.12386203138157725,0.14006395172327757,0.13678686693310738,0.13246974721550941,0.12968315044417977,0.14441421627998352,0.1410245494917035,0.14424921479076147,0.14180200826376677,0.14167699217796326
44564480.0,0.1366438316181302,0.14899856504052877,0.15021240524947643,0.1472498457878828,0.1420930977910757,0.13969932962208986,0.1410757638514042,0.13855028664693236,0.14817690197378397,0.13548961747437716,0.1486555002629757,0.14198913238942623,0.14804405346512794,0.12042175559327006,0.14951313100755215,0.14805948734283447,0.14106676913797855,0.15162697713822126,0.15124900080263615,0.14326712768524885,0.13059322722256184,0.15043462812900543,0.14411707408726215,0.14192146621644497,0.13798861112445593,0.15320952329784632,0.14983117766678333,0.14977814257144928,0.15007538627833128,0.14621494989842176
46661632.0,0.14790328405797482,0.15592115093022585,0.15766868274658918,0.15629844553768635,0.1554719228297472,0.14906031917780638,0.15478658769279718,0.14935298077762127,0.15055246837437153,0.15139176789671183,0.1600982453674078,0.14908994734287262,0.15707708150148392,0.13382890028879046,0.16185040399432182,0.15823508892208338,0.15244397800415754,0.1653680531308055,0.16440063249319792,0.15263118222355843,0.14701974764466286,0.15946941822767258,0.15432080999016762,0.15404917765408754,0.14590976387262344,0.15971996448934078,0.1600743355229497,0.15923700854182243,0.15884515270590782,0.15584750194102526
48758784.0,0.15996757615357637,0.1725370306521654,0.1704815784469247,0.16772188898175955,0.16363019589334726,0.16407630778849125,0.16896557062864304,0.16223458107560873,0.1631426950916648,0.16508281417191029,0.17327324859797955,0.1623072223737836,0.16710298974066973,0.15297975856810808,0.17095967568457127,0.16591769363731146,0.16489327512681484,0.18020224757492542,0.17511440068483353,0.16585894767194986,0.15925048012286425,0.17564202565699816,0.1636683689430356,0.167507104575634,0.1583450473845005,0.17173768486827612,0.17369736544787884,0.17708055209368467,0.16896257270127535,0.17131545953452587
50855936.0,0.20281892735511065,0.1827896349132061,0.20988684333860874,0.19702350348234177,0.19469187408685684,0.18380672112107277,0.19739931728690863,0.19258247781544924,0.19528989680111408,0.18437873665243387,0.1782264607027173,0.18067800253629684,0.19185809325426817,0.191094814799726,0.19462919048964977,0.18127538915723562,0.18503408692777157,0.18842545058578253,0.18882283195853233,0.19361514132469893,0.18753771390765905,0.21131531801074743,0.19583812728524208,0.18143840320408344,0.17346215527504683,0.18717203941196203,0.1920844353735447,0.19342861603945494,0.17980874050408602,0.19858212862163782
52953088.0,0.14372873585671186,0.14476682618260384,0.14265959803014994,0.14970711059868336,0.14513973146677017,0.14320706855505705,0.14711696840822697,0.14594899211078882,0.14351915009319782,0.1454986371099949,0.14460707549005747,0.13970968732610345,0.146087565459311,0.14323348086327314,0.14407448656857014,0.136319178622216,0.13564107893034816,0.14244856033474207,0.13968415278941393,0.129479275085032,0.14379457104951143,0.1451287567615509,0.1408002134412527,0.13907489646226168,0.13423913810402155,0.14417374413460493,0.13587697176262736,0.14771495945751667,0.13969790702685714,0.1411786167882383
55050240.0,0.14226303156465292,0.13461161172017455,0.1317776283249259,0.14398505818098783,0.1437700018286705,0.1406979337334633,0.1421572370454669,0.14147440157830715,0.12860660394653678,0.13757074810564518,0.13964687008410692,0.1293911593966186,0.13835860416293144,0.1308978102169931,0.1410967791453004,0.12591161346063018,0.12932423641905189,0.13227736297994852,0.13191620726138353,0.11646040761843324,0.13019802561029792,0.139838389120996,0.13636572938412428,0.13617942854762077,0.12819857336580753,0.14251771848648787,0.13132695900276303,0.13894312176853418,0.13319328520447016,0.13736501103267074
57147392.0,0.1451830193400383,0.1362190367653966,0.12774139503017068,0.14488309901207685,0.1469831932336092,0.14147086814045906,0.14468016847968102,0.14566263742744923,0.13265039259567857,0.13748319447040558,0.14003708446398377,0.13285476015880704,0.1421248810365796,0.13433029875159264,0.14739663619548082,0.1277409396134317,0.14164081774652004,0.1363078849390149,0.13700074795633554,0.12194670736789703,0.13154384680092335,0.14196988008916378,0.1327301226556301,0.13267405098304152,0.13361001014709473,0.14533484634011984,0.13521392736583948,0.14052933268249035,0.13712600711733103,0.12961197877302766
59244544.0,0.1464169416576624,0.1354350270703435,0.1289134663529694,0.14993700943887234,0.15158402640372515,0.14159018639475107,0.15026923920959234,0.15112262312322855,0.1384490504860878,0.14416406210511923,0.14491995982825756,0.1373545080423355,0.13987454213202,0.1398004861548543,0.1519070453941822,0.12916334345936775,0.14538310002535582,0.13905398827046156,0.14202139619737864,0.12385209603235126,0.13634366914629936,0.1473782043904066,0.13597834669053555,0.1378683727234602,0.14018680807203054,0.14765253756195307,0.14115480333566666,0.14770651329308748,0.1368401376530528,0.1384034315124154
61341696.0,0.15524508524686098,0.14426979050040245,0.1351857422851026,0.15878393594175577,0.1618895847350359,0.150882582180202,0.15760889369994402,0.1607600338757038,0.14812567923218012,0.15304607152938843,0.15262920130044222,0.14414929412305355,0.15126208774745464,0.14449855592101812,0.15718916524201632,0.13720994256436825,0.14909991156309843,0.15180870611220598,0.15031720511615276,0.13165224716067314,0.1448153592646122,0.16140410862863064,0.14881575014442205,0.1453550960868597,0.14411215670406818,0.15371615812182426,0.14772790670394897,0.15784061700105667,0.14258244913071394,0.1464858939871192
63438848.0,0.16962841991335154,0.1566348634660244,0.14668546058237553,0.170636635273695,0.17390279844403267,0.16019326262176037,0.17092282231897116,0.17104521300643682,0.15917230769991875,0.1622521923854947,0.1647052327170968,0.1549309641122818,0.15826977789402008,0.15647845435887575,0.1694638766348362,0.1499044606462121,0.16339838970452547,0.15917314030230045,0.16358227469027042,0.14246149081736803,0.15830614417791367,0.17111131455749273,0.157301040366292,0.1588087771087885,0.15575201716274023,0.1650289110839367,0.16006851196289062,0.17032106872648,0.15175370872020721,0.15750120393931866
65536000.0,0.18079764395952225,0.17237628623843193,0.16578282695263624,0.17957228235900402,0.1848976192995906,0.17086193524301052,0.1829407960176468,0.18073397129774094,0.17367056012153625,0.1804954819381237,0.1796866087242961,0.1699094045907259,0.1725409496575594,0.1703503979369998,0.18407458160072565,0.16714710742235184,0.1806213529780507,0.1733223209157586,0.17946446407586336,0.16124596819281578,0.17282651830464602,0.18588947877287865,0.17159193847328424,0.17818423733115196,0.16971459053456783,0.1802355470135808,0.17725622281432152,0.182871432043612,0.16518364287912846,0.16847329307347536
67633152.0,0.19046895299106836,0.16915932949632406,0.18600775580853224,0.18205575086176395,0.17401233594864607,0.18517557065933943,0.18171636015176773,0.18296273332089186,0.1924905562773347,0.16812768019735813,0.18087164126336575,0.19080372340977192,0.1727038761600852,0.1841578520834446,0.17431166023015976,0.17749754898250103,0.17363353818655014,0.18129467125982046,0.17606960516422987,0.17615399602800608,0.18698283843696117,0.1859969887882471,0.17432062420994043,0.1810156237334013,0.17563418857753277,0.17331233713775873,0.1862913714721799,0.16800041683018208,0.18820119462907314,0.17575812991708517
69730304.0,0.14495642855763435,0.12799126887694,0.14539166446775198,0.141871839761734,0.14161745365709066,0.13853483740240335,0.13203278556466103,0.14757772721350193,0.13898431975394487,0.13710628682747483,0.14379840437322855,0.13851194689050317,0.14493635017424822,0.14636067301034927,0.1409422978758812,0.1489518191665411,0.14710878301411867,0.1454684091731906,0.14095545001327991,0.13637454342097044,0.14299599081277847,0.14774442464113235,0.13866077829152346,0.13501854054629803,0.1387014244683087,0.14617054164409637,0.14415569882839918,0.1454941276460886,0.14679597225040197,0.142562847584486
71827456.0,0.13896736688911915,0.12490899534896016,0.14365009777247906,0.1347871837206185,0.1376985041424632,0.13818991649895906,0.1268523307517171,0.14471360761672258,0.1400691121816635,0.13139392901211977,0.13688298873603344,0.13226774102076888,0.1404586350545287,0.13269423274323344,0.1378025161102414,0.14085398148745298,0.13781323842704296,0.14268601778894663,0.13943541143089533,0.13403011625632644,0.1352181602269411,0.14373261015862226,0.13398609776049852,0.13386894762516022,0.12462303647771478,0.140842629596591,0.13793976232409477,0.13642042130231857,0.14298576302826405,0.13083697436377406
73924608.0,0.14009921438992023,0.12770040007308125,0.14407401531934738,0.13950979057699442,0.14244258403778076,0.13562665227800608,0.13037486234679818,0.14704328309744596,0.14387848135083914,0.1393587291240692,0.14326107269153,0.1365509731695056,0.13963590562343597,0.13501315284520388,0.13870180025696754,0.14475722424685955,0.13925800193101168,0.1413472443819046,0.13987598102539778,0.1371382186189294,0.13822381757199764,0.1437694076448679,0.13033147947862744,0.13551503978669643,0.1259031924419105,0.14235080871731043,0.14068987872451544,0.13734031096100807,0.1493132133036852,0.1327827819623053
76021760.0,0.14461915753781796,0.12475918000563979,0.1489240387454629,0.1477685123682022,0.1497797230258584,0.13758951053023338,0.1390500320121646,0.1518112225458026,0.1478591188788414,0.13965637981891632,0.1500321915373206,0.1449797172099352,0.13881805539131165,0.14177986234426498,0.1443060776218772,0.151737404987216,0.14706455916166306,0.14648048672825098,0.14616761077195406,0.14421394746750593,0.1468012947589159,0.15064464416354895,0.13361698389053345,0.1411345200613141,0.1329598198644817,0.14932947885245085,0.14463848248124123,0.13974972814321518,0.15349475760012865,0.1389610394835472
78118912.0,0.15678436495363712,0.1378773502074182,0.15420854464173317,0.16166969202458858,0.15589724760502577,0.14651131443679333,0.14783353451639414,0.16320732794702053,0.15674084052443504,0.14873989950865507,0.15678770840168,0.15003784839063883,0.15069182496517897,0.15188111271709204,0.1508174054324627,0.16064557619392872,0.1603623116388917,0.15692318975925446,0.15263586957007647,0.15903117321431637,0.15452244505286217,0.1586731569841504,0.144479569979012,0.14779679477214813,0.1426618956029415,0.155925533734262,0.15212554205209017,0.15042269229888916,0.16226588282734156,0.15155299473553896
80216064.0,0.17264712788164616,0.14710474153980613,0.16706831194460392,0.1727308640256524,0.16679901909083128,0.15666149649769068,0.15973212383687496,0.17619947157800198,0.1674144770950079,0.16394343599677086,0.1688453471288085,0.16055260226130486,0.1606545876711607,0.16181372106075287,0.16352038737386465,0.17577717825770378,0.1683870404958725,0.16951932292431593,0.164828279055655,0.16766315139830112,0.16375619731843472,0.16792261134833097,0.14949224051088095,0.15869766846299171,0.1537508498877287,0.16612226516008377,0.1682326477020979,0.16641824878752232,0.17482828721404076,0.1613250495865941
82313216.0,0.1851350637152791,0.16903878469020128,0.19301214534789324,0.18889407441020012,0.1801130073145032,0.17453842889517546,0.17747858073562384,0.18677355349063873,0.18271065689623356,0.17861844785511494,0.18596527818590403,0.1735976105555892,0.1797157470136881,0.178834680467844,0.17709702625870705,0.191433347761631,0.18835695553570986,0.17991902958601713,0.1828586533665657,0.18179734144359827,0.17414832767099142,0.18148632533848286,0.1754770688712597,0.1765016494318843,0.1705100554972887,0.19912284705787897,0.1814878061413765,0.17515994235873222,0.18795645330101252,0.17313749715685844
84410368.0,0.17659090086817741,0.17268137820065022,0.18064683862030506,0.15917389653623104,0.17586096189916134,0.16638841107487679,0.17597842309623957,0.182185098528862,0.17790271155536175,0.16599334869533777,0.16578794457018375,0.1671991366893053,0.17638939712196589,0.16932112723588943,0.1598553117364645,0.1689523058012128,0.16013462468981743,0.16188194323331118,0.16512679681181908,0.17310811579227448,0.16936380229890347,0.1838356452062726,0.1685685683041811,0.16122572775930166,0.16628041677176952,0.17112757824361324,0.17770414426922798,0.17661958280950785,0.17402844224125147,0.17074005026370287
86507520.0,0.14474408980458975,0.14064588863402605,0.14781451504677534,0.13835488632321358,0.14543685037642717,0.13478201301768422,0.144446880556643,0.14292383287101984,0.14103755913674831,0.14033781085163355,0.13286315510049462,0.1421563858166337,0.13756654504686594,0.14501373656094074,0.12126964516937733,0.13765115663409233,0.13967419136315584,0.13167725829407573,0.14038069127127528,0.14349946659058332,0.137598249129951,0.1425226191058755,0.1387014426290989,0.13961961911991239,0.13671579491347075,0.14298716094344854,0.14619809854775667,0.1390490848571062,0.14494005870074034,0.14006519597023726
88604672.0,0.13852754328399897,0.14063835982233286,0.1429324671626091,0.1297482936643064,0.1389561602845788,0.1358357211574912,0.142808074131608,0.1452413583174348,0.13839419279247522,0.14049320574849844,0.1385023593902588,0.14058203529566526,0.1358236689120531,0.14452993590384722,0.12296622293069959,0.1231233961880207,0.12997061805799603,0.13065055711194873,0.1402003625407815,0.13801213447004557,0.13004607614129782,0.14368123095482588,0.13283535931259394,0.13594438089057803,0.13586804689839482,0.14379712007939816,0.14323242846876383,0.1297680400311947,0.1385122686624527,0.1351254591718316
90701824.0,0.14304099138826132,0.1448560943827033,0.1479555955156684,0.13083248725160956,0.13882795628160238,0.13831843249499798,0.14573171362280846,0.14686223398894072,0.14210678171366453,0.14438928849995136,0.14698321092873812,0.14731457643210888,0.13817714154720306,0.14690953958779573,0.12429013149812818,0.1286792242899537,0.1323660695925355,0.13933003600686789,0.14191515743732452,0.1460761371999979,0.13671212177723646,0.14733354281634092,0.13117808988317847,0.13981187995523214,0.13805729895830154,0.14599658735096455,0.14446826558560133,0.131725556217134,0.14465406723320484,0.13678912771865726
92798976.0,0.1490933196619153,0.15100530814379454,0.15428608749061823,0.1414837595075369,0.14441961143165827,0.14136605337262154,0.15294721256941557,0.15032931976020336,0.1493805032223463,0.14895634818822145,0.15226060710847378,0.1512093935161829,0.14585218764841557,0.15345033165067434,0.13057946832850575,0.13761771004647017,0.13936618622392416,0.14766014367341995,0.15252620726823807,0.1491691255941987,0.14786354266107082,0.15487731527537107,0.13704362325370312,0.14794859755784273,0.14594805892556906,0.15155310556292534,0.15035220235586166,0.1387677094899118,0.15023145452141762,0.14490376319736242
94896128.0,0.15779663901776075,0.16119709331542253,0.1630801297724247,0.15060645062476397,0.15282179322093725,0.14998770877718925,0.16142870020121336,0.16040777042508125,0.15715986490249634,0.1580197885632515,0.16182553116232157,0.16122326534241438,0.15544154215604067,0.16712678037583828,0.13887210935354233,0.14876068197190762,0.14649618975818157,0.1611028304323554,0.16394842136651278,0.15583073906600475,0.1583224544301629,0.16339388117194176,0.15045097190886736,0.153590583242476,0.15716038830578327,0.1622596848756075,0.1590902004390955,0.1488227928057313,0.16244501993060112,0.15466426312923431
96993280.0,0.16916051134467125,0.16959053091704845,0.17520724143832922,0.15870218630880117,0.1683413377031684,0.16151004377752542,0.17083946242928505,0.1718695592135191,0.16689019557088614,0.1695834593847394,0.1730792038142681,0.17546289041638374,0.16792285349220037,0.17769654374569654,0.148461835924536,0.1618921486660838,0.1612619822844863,0.1740651624277234,0.1789018027484417,0.16686334647238255,0.16412828862667084,0.17523122765123844,0.158773522824049,0.16808982472866774,0.16918813437223434,0.17576546873897314,0.17377583123743534,0.16233074851334095,0.17354302387684584,0.16270197369158268
99090432.0,0.18114049825817347,0.18558799382299185,0.18730396684259176,0.17559802625328302,0.18722847383469343,0.1737152747809887,0.19127625692635775,0.18639793153852224,0.17872760631144047,0.18863612599670887,0.19256958086043596,0.18689588364213705,0.17989190388470888,0.1925363913178444,0.16360067389905453,0.1721904380246997,0.18520978558808565,0.17728498950600624,0.1885840157046914,0.18447369802743196,0.18372112605720758,0.19263164978474379,0.1907228296622634,0.18609524238854647,0.19088874477893114,0.19351304322481155,0.18711068853735924,0.18631988391280174,0.18491380847990513,0.18572139833122492
101187584.0,0.16428839974105358,0.16825162526220083,0.1679998431354761,0.16002829279750586,0.15554290730506182,0.15775379072874784,0.16482484247535467,0.15255200024694204,0.15936551801860332,0.16003364976495504,0.15274511836469173,0.16923825815320015,0.156421753577888,0.16342127043753862,0.15432287100702524,0.15499489288777113,0.16360943298786879,0.15921257250010967,0.1585639687255025,0.16652698535472155,0.16069452837109566,0.1571940602734685,0.16086990013718605,0.16205232869833708,0.1601040828973055,0.16284830123186111,0.178346436470747,0.16669036261737347,0.16398193780332804,0.16528662852942944
