_step,13s34wm8/performance,194js8m4/performance,1b4ko03o/performance,1x73mxr4/performance,21szf8kk/performance,4bq822j5/performance,4hvxjp0c/performance,4to6x7fy/performance,82qfwz7r/performance,84qllh0q/performance,8iwshksf/performance,98f1sok9/performance,9douwcyu/performance,bfkfe3i8/performance,eacxwib0/performance,fkbl6eet/performance,i700o1pb/performance,k6admgyb/performance,m8g3g8xu/performance,pce7f1px/performance,praggiao/performance,prlhhm6v/performance,qc62qa8y/performance,qgx5p54e/performance,qukn67iw/performance,tskc4t47/performance,vs2u1tyw/performance,wsclo43r/performance,xmypnjhh/performance
26214400.0,0.08511045994237065,0.07492174115031958,0.08597246697172523,0.06156101869419217,0.07519358536228538,0.10902456333860755,0.0925333914346993,0.07773374952375889,0.07073950162157416,0.08296221541240811,0.0691401781514287,0.06907714810222387,0.09154775831848383,0.08750744489952922,0.06667300732806325,0.07812878163531423,0.09631985612213612,0.09143659938126802,0.08685985067859292,0.10360433952882886,0.07039331132546067,0.08782751159742475,0.08401603577658534,0.08355365181341767,0.06111107114702463,0.09461120562627912,0.08362407283857465,0.08681008871644735,0.08627495728433132
28311552.0,0.09281799709424376,0.07044624956324697,0.08095226623117924,0.050773392198607326,0.07383784558624029,0.11365161882713437,0.09550634678453207,0.08317821007221937,0.07207807479426265,0.08390049124136567,0.06905058352276683,0.061708050314337015,0.08828030712902546,0.09813007386401296,0.0722643923945725,0.07982405554503202,0.09242012305185199,0.09303066274151206,0.08797410409897566,0.10584432259202003,0.06646115519106388,0.09165622526779771,0.08189181564375758,0.09071547817438841,0.054858254035934806,0.10334348306059837,0.08712342288345098,0.0861974386498332,0.08959378767758608
30408704.0,0.0940250582061708,0.0727969422005117,0.08456156542524695,0.05042565334588289,0.08076742896810174,0.11849099630489945,0.09767013974487782,0.08881058264523745,0.07040087273344398,0.0833520945161581,0.06693397928029299,0.06433225725777447,0.09264097781851888,0.09781440580263734,0.0706475623883307,0.08291801996529102,0.10477502457797527,0.09396406915038824,0.09284602757543325,0.10543580166995525,0.06527007720433176,0.09543464984744787,0.08641124097630382,0.10171953216195107,0.052088005002588034,0.10973606584593654,0.09127408312633634,0.08215563930571079,0.09750953363254666
32505856.0,0.10043206345289946,0.0781028438359499,0.08281699055805802,0.05119653232395649,0.08967526350170374,0.1265097870491445,0.09769211430102587,0.09470789832994342,0.0764506314881146,0.08459893614053726,0.060913563473150134,0.07435006788000464,0.10036259796470404,0.10695011308416724,0.07196082500740886,0.08516311272978783,0.11804391210898757,0.09815168380737305,0.10003114119172096,0.11050061462447047,0.0675644725561142,0.10557696549221873,0.09640495665371418,0.10828133625909686,0.05664867418818176,0.11231312714517117,0.09184895548969507,0.08300790749490261,0.10783424973487854
34603008.0,0.1856731646694243,0.18582272063940763,0.15191036416217685,0.16515845013782382,0.1527603231370449,0.1981059880927205,0.19110625889152288,0.17552781710401177,0.14554436411708593,0.18424194818362594,0.17403755523264408,0.1491225496865809,0.1758663752116263,0.17557475017383695,0.17193845519796014,0.17261989042162895,0.1830644034780562,0.19070268189534545,0.18015356315299869,0.2204801207408309,0.17065370874479413,0.17809129878878593,0.18682812340557575,0.17828544089570642,0.18333632359281182,0.1578585933893919,0.1662577730603516,0.20110950339585543,0.19119691010564566
36700160.0,0.1330023342743516,0.1223069760017097,0.11254414496943355,0.12206236273050308,0.11531611299142241,0.1323766685090959,0.13646042346954346,0.12856860645115376,0.12218217784538865,0.10688354633748531,0.10305923409759998,0.1199253904633224,0.13144537573680282,0.12416356662288308,0.10706936940550804,0.12339437520131469,0.1426735743880272,0.13953516585752368,0.14596233749762177,0.13195132045075297,0.12966282246634364,0.1372357956133783,0.1200771490111947,0.1322942483238876,0.10893918201327324,0.12127312738448381,0.10955341067165136,0.13175239693373442,0.1018943628296256
38797312.0,0.10203447612002492,0.09361382760107517,0.09394865110516548,0.10869434010237455,0.08958047069609165,0.10520267114043236,0.10373247181996703,0.09396405331790447,0.08611088152974844,0.08315458754077554,0.08042977331206203,0.09764021029695868,0.10031617991626263,0.09368870593607426,0.08496523136273026,0.09507342707365751,0.1192760020494461,0.1195516656152904,0.11687655374407768,0.1168598304502666,0.10344859445467591,0.11170945689082146,0.11549960263073444,0.11422148160636425,0.09824578277766705,0.10069738887250423,0.08266102569177747,0.11437571980059147,0.08027307968586683
40894464.0,0.10367605974897742,0.08560376800596714,0.0967624899931252,0.10646002413704991,0.082523288205266,0.10089961113408208,0.10248928656801581,0.09631068212911487,0.0800500838086009,0.08313594898208976,0.07670737942680717,0.09023649943992496,0.10115212295204401,0.08864279743283987,0.07716912031173706,0.08862838288769126,0.11766866873949766,0.115626928396523,0.11341308988630772,0.11441172659397125,0.09752703877165914,0.10973253613337874,0.11608104454353452,0.11418211180716753,0.10553957195952535,0.09998814295977354,0.08056894224137068,0.10852882219478488,0.07829217007383704
42991616.0,0.10326525382697582,0.08671760838478804,0.09939296916127205,0.103346002753824,0.0823816847987473,0.1063030231744051,0.10960420966148376,0.09504233812913299,0.07856976008042693,0.08061878848820925,0.07313628448173404,0.08529389929026365,0.11099222209304571,0.09064548183232546,0.0756275225430727,0.09060935815796256,0.12346274359151721,0.11590101383626461,0.1156595996581018,0.11083184089511633,0.09966165944933891,0.1089306534267962,0.11702744197100401,0.11570876836776733,0.09942788211628795,0.09978583920747042,0.08220394980162382,0.1080513708293438,0.07712030643597245
45088768.0,0.0985457799397409,0.0857951589860022,0.10038401046767831,0.10384712554514408,0.08732898952439427,0.112290867138654,0.10710775339975953,0.09826026437804103,0.08417567377910018,0.07151883281767368,0.06807260401546955,0.0767307304777205,0.10867014620453119,0.0898470738902688,0.07650008285418153,0.09544284548610449,0.12282685562968254,0.1184579529799521,0.11900128563866019,0.10926480265334249,0.10021265503019094,0.10882274713367224,0.11879813624545932,0.12055547162890434,0.09579427680000663,0.10158168151974678,0.08205468580126762,0.1152877346612513,0.06942848954349756
47185920.0,0.09818686870858073,0.08632594533264637,0.09669951256364584,0.10794317722320557,0.09233725816011429,0.11511260876432061,0.11132565140724182,0.10394311044365168,0.09302482986822724,0.07040227530524135,0.07130376948043704,0.07489573815837502,0.1112322648987174,0.097040971275419,0.07839656621217728,0.09894167771562934,0.1247221534140408,0.1231634528376162,0.12489592144265771,0.115039330907166,0.10201865760609508,0.11395996948704123,0.121541827917099,0.1260421071201563,0.09969495516270399,0.10762022342532873,0.08993419772014022,0.11502650938928127,0.07471589930355549
49283072.0,0.10284326132386923,0.0921104047447443,0.10223557194694877,0.11087994510307908,0.09932484058663249,0.11977220373228192,0.11872718390077353,0.11638879776000977,0.10252132127061486,0.07342976704239845,0.07142538367770612,0.07847714610397816,0.12332986760884523,0.11323119886219501,0.0789607404731214,0.10215750616043806,0.13223310839384794,0.12923878245055676,0.12846688320860267,0.1204789662733674,0.10426138807088137,0.12358198082074523,0.13186378916725516,0.13216193672269583,0.10454615158960223,0.11348572419956326,0.09536254871636629,0.11735534155741334,0.08289977069944143
51380224.0,0.20573278469964862,0.20190603006631136,0.17494233651086688,0.17614934360608459,0.14612069260329008,0.19630436971783638,0.19528605183586478,0.17179757775738835,0.1686798701994121,0.17994268238544464,0.1830291268415749,0.2002298845909536,0.21564902365207672,0.20223052240908146,0.19660776061937213,0.16258412646129727,0.17603378556668758,0.21997162140905857,0.185132865794003,0.22400291543453932,0.1739708543755114,0.2010736153461039,0.1894100895151496,0.17534715868532658,0.1779025266878307,0.2085592090152204,0.19274487858638167,0.17336826864629984,0.1637545982375741
53477376.0,0.11315524019300938,0.10949449380859733,0.09694039030000567,0.1248628948815167,0.10594797693192959,0.12182629806920886,0.11588660627603531,0.10042571928352118,0.11412320984527469,0.13086968800053,0.09974140441045165,0.13116512494161725,0.1258342145010829,0.13092117989435792,0.1148149250075221,0.10756600555032492,0.10595369525253773,0.11729371827095747,0.12832113960757852,0.11631926242262125,0.10957089019939303,0.1354800909757614,0.11155528388917446,0.11299860291182995,0.11652997834607959,0.12217655731365085,0.11167004983872175,0.12344857538118958,0.11454805033281446
55574528.0,0.10244706412777305,0.1032188436947763,0.08683225279673934,0.10910086752846837,0.09873244306072593,0.11171207623556256,0.10815993370488286,0.10688112722709775,0.10381780611351132,0.11735310591757298,0.08734723180532455,0.09555756533518434,0.11827242048457265,0.09980123862624168,0.10674491198733449,0.09292385634034872,0.09220052836462855,0.11203333642333746,0.11020894767716527,0.11205384694039822,0.09855614555999637,0.10722310794517398,0.10075803194195032,0.10175405209884048,0.10790418367832899,0.1004590573720634,0.10078054992482066,0.11701567936688662,0.1019379822537303
57671680.0,0.10364910494536161,0.09452871838584542,0.08422115026041865,0.11250697588548064,0.09497640142217278,0.11726308800280094,0.11290837591513991,0.11964550334960222,0.10445106029510498,0.10987859172746539,0.0831265626475215,0.08957742992788553,0.11464131297543645,0.10059184767305851,0.10108748590573668,0.08838854217901826,0.0922110271640122,0.11880833003669977,0.11178424162790179,0.11262734839692712,0.10052281757816672,0.10368963796645403,0.09948567021638155,0.10315662249922752,0.10494205076247454,0.10648435773327947,0.10186801524832845,0.12040943652391434,0.1015022830106318
59768832.0,0.09890381712466478,0.09510445315390825,0.08596506901085377,0.11160627892240882,0.09018537681549788,0.12006457382813096,0.11229829536750913,0.11979764048010111,0.09876615880057216,0.10639740666374564,0.07606866583228111,0.09009707812219858,0.1151603339239955,0.10813666181638837,0.10236756503582001,0.09123014472424984,0.09115277556702495,0.1191200278699398,0.10962914954870939,0.11368966242298484,0.09865054208785295,0.10087561514228582,0.10057893628254533,0.10900189820677042,0.10798248508945107,0.09752100938931108,0.09625092009082437,0.11723053501918912,0.09713093470782042
61865984.0,0.10031014261767268,0.09837091621011496,0.09196669608354568,0.110735431779176,0.09235846251249313,0.12348787672817707,0.11110531305894256,0.12165721645578742,0.10295009007677436,0.10612881602719426,0.06943616620264947,0.09162284713238478,0.11809051968157291,0.11377455200999975,0.10541483201086521,0.09693859051913023,0.08786464435979724,0.12263700552284718,0.1086437813937664,0.11261062091216445,0.09916941309347749,0.1030856086872518,0.111558111384511,0.10875128488987684,0.1090286523103714,0.10088425176218152,0.09705248940736055,0.11634295945987105,0.09736910788342357
63963136.0,0.10458914050832391,0.09843245847150683,0.09684180468320847,0.11483952589333057,0.09623166406527162,0.12396447779610753,0.11263641202822328,0.12576100742444396,0.10737867979332805,0.11029148194938898,0.06267392355948687,0.09334938321262598,0.12116324529051781,0.1221305443905294,0.11245426256209612,0.10099635133519769,0.09194155177101493,0.12537249503657222,0.11133775720372796,0.112027358263731,0.10281018540263176,0.1077292338013649,0.12305643036961555,0.11192984925583005,0.10938241006806493,0.10835452284663916,0.10400275141000748,0.12187182158231735,0.10362921236082911
66060288.0,0.11017766268923879,0.11590421479195356,0.10984224872663617,0.12794741708785295,0.11963149812072515,0.1300308033823967,0.1153408931568265,0.13349522044882178,0.11842703586444259,0.11966338753700256,0.06928577506914735,0.09773745201528072,0.1264608814381063,0.126692199613899,0.11892801756039262,0.11017397325485945,0.10022235754877329,0.131049245595932,0.12120125629007816,0.12120346538722515,0.11571313394233584,0.11575667094439268,0.12685468280687928,0.12259982200339437,0.12065017595887184,0.12453771382570267,0.11058904370293021,0.12529552029445767,0.1217642379924655
68157440.0,0.18550860043615103,0.17713788663968444,0.15939920442178845,0.1982040642760694,0.1494318419136107,0.1947242491878569,0.16754883946850896,0.15808803774416447,0.16584785003215075,0.18715610448271036,0.18310678796842694,0.18505353340879083,0.18631633231416345,0.18116937950253487,0.16367688355967402,0.1912175784818828,0.17376377433538437,0.1655112961307168,0.16578400554135442,0.16530657093971968,0.17843214981257915,0.18095867428928614,0.16314397659152746,0.19182965951040387,0.19704524101689458,0.17066695354878902,0.20033040456473827,0.17919583525508642,0.17494194535538554
70254592.0,0.11672849208116531,0.1042994437739253,0.11997814802452922,0.11862017447128892,0.1211093426682055,0.12470275908708572,0.11492195958271623,0.11860228655859828,0.11281357193365693,0.11782151972874999,0.10425414936617017,0.12610830692574382,0.09077293984591961,0.12803696421906352,0.1092255162075162,0.11900399951264262,0.10926408506929874,0.12030416587367654,0.12177140172570944,0.12176065007224679,0.09671715321019292,0.12385349394753575,0.10052047669887543,0.1263614553026855,0.11504323221743107,0.11312077660113573,0.09585639275610447,0.122148796916008,0.1088649402372539
72351744.0,0.10369770182296634,0.10872481903061271,0.11862068809568882,0.10521574318408966,0.11675009643658996,0.11612243531271815,0.1180140795186162,0.1163355209864676,0.11198619706556201,0.11612188071012497,0.09902616124600172,0.1168350800871849,0.08320336462929845,0.10222663916647434,0.10679096356034279,0.10543288383632898,0.09448368847370148,0.10659155389294028,0.10954592656344175,0.10040702763944864,0.09281802596524358,0.1152345989830792,0.1036483054049313,0.11308815563097596,0.10316769359633327,0.09757468942552805,0.09210352273657918,0.11062773130834103,0.10803427500650287
74448896.0,0.09794271178543568,0.09768349351361394,0.12023917911574244,0.1065736161544919,0.1162942461669445,0.11285641882568598,0.11660355096682906,0.1121208444237709,0.11612806702032685,0.11439697770401835,0.10160510428249836,0.115608268417418,0.08429869543761015,0.11045766528695822,0.1109414123930037,0.09712856309488416,0.10083405021578074,0.10300336964428425,0.10906546376645565,0.09630492981523275,0.0918194386176765,0.11672290042042732,0.10600040014833212,0.10946397902444005,0.10189433488994837,0.09435205673798919,0.09582877811044455,0.10962878493592143,0.10376824764534831
76546048.0,0.10030659614130855,0.0991028225980699,0.12029359862208366,0.1077108746394515,0.11447523580864072,0.11548002297058702,0.11909865168854594,0.11033262265846133,0.12088721944019198,0.1120938528329134,0.09338322002440691,0.11822310090065002,0.08808492869138718,0.11335202259942889,0.11818495439365506,0.09525485942140222,0.10438353242352605,0.10709666088223457,0.10111982002854347,0.09718152461573482,0.09179745055735111,0.11602703481912613,0.1126097934320569,0.10390033572912216,0.10667550144717097,0.09764777636155486,0.09131338819861412,0.11556157283484936,0.10721244337037206
78643200.0,0.10220068227499723,0.10539569426327944,0.11905490979552269,0.11082598846405745,0.11488876072689891,0.11703155096620321,0.119065310806036,0.11595588363707066,0.12084769224748015,0.11262226430699229,0.08845884259790182,0.12261744076386094,0.08938249573111534,0.11554381670430303,0.12241498660296202,0.09897357132285833,0.10930278711020947,0.11244392488151789,0.09876875160261989,0.09732524678111076,0.09193558292463422,0.11894899280741811,0.1175878387875855,0.10802303068339825,0.10969029320403934,0.0964468359015882,0.09373979084193707,0.11862962692975998,0.10865798871964216
80740352.0,0.10541780479252338,0.11078782612457871,0.12179774837568402,0.11830250825732946,0.12020487478002906,0.12236780812963843,0.12287464877590537,0.12476912094280124,0.12233995087444782,0.11788550764322281,0.09136875765398145,0.12233138363808393,0.08789408532902598,0.12223871564492583,0.12590713426470757,0.10466157225891948,0.10981576330959797,0.12146510276943445,0.10834518540650606,0.10098063061013818,0.0961247175000608,0.12282780045643449,0.12078413413837552,0.11318556824699044,0.11343519389629364,0.09754863614216447,0.09121737256646156,0.12600517319515347,0.1114956559613347
82837504.0,0.11858074506744742,0.16184148099273443,0.13632015977054834,0.14728648401796818,0.14079246576875448,0.13192836381495,0.1327807242050767,0.1470044143497944,0.15783395944163203,0.13068557856604457,0.10302921431139112,0.13521492760628462,0.0972715369425714,0.12950584664940834,0.13234049081802368,0.1346048046834767,0.12039570370689034,0.13697258289903402,0.12776644993573427,0.1267335694283247,0.10752661852166057,0.1385475005954504,0.1297749988734722,0.12146162055432796,0.135062662884593,0.1114118886180222,0.10370630724355578,0.139522940851748,0.13611192721873522
84934656.0,0.16605677595362067,0.162381945643574,0.13419961417093873,0.1674279267899692,0.14107906026765704,0.17228669673204422,0.15345862228423357,0.15194368595257401,0.15059321420267224,0.16825466183945537,0.18442199053242803,0.18187350360676646,0.19207953801378608,0.17811335157603025,0.15615679416805506,0.1591118867509067,0.1401286027394235,0.15374718559905887,0.1575512047857046,0.16927678883075714,0.15925870649516582,0.15411360887810588,0.157323204446584,0.15284538315609097,0.15544031001627445,0.17216942785307765,0.14334430638700724,0.18612059950828552,0.16331470105797052
87031808.0,0.11474548280239105,0.11070355866104364,0.09681529691442847,0.12036353442817926,0.11521592363715172,0.1166591364890337,0.11239534290507436,0.12787172244861722,0.1270977803505957,0.11143456539139152,0.0972897196188569,0.11971641005948186,0.11056635016575456,0.1189277982339263,0.13069889415055513,0.11422045715153217,0.11101292073726654,0.12188110360875726,0.10976845677942038,0.11923735961318016,0.1168614262714982,0.1261251769028604,0.11478826124221087,0.12116100266575813,0.11124160839244723,0.11124864593148232,0.10185005329549313,0.13665884593501687,0.1102379746735096
89128960.0,0.11549616744741797,0.10744655132293701,0.08690685499459505,0.11080463184043765,0.10973971989005804,0.1155318608507514,0.11080756038427353,0.12224265420809388,0.12072693137452006,0.10539115453138947,0.09737524669617414,0.114782162476331,0.10777927562594414,0.11986980075016618,0.12039583548903465,0.1127556492574513,0.10878255777060986,0.1063280082307756,0.1098430659621954,0.11688424507156014,0.1193225565366447,0.11762659484520555,0.1077005211263895,0.1196245183236897,0.10306029254570603,0.10707967961207032,0.09194291057065129,0.12687880266457796,0.10063619026914239
91226112.0,0.11551430402323604,0.10985468095168471,0.08617245173081756,0.10492575261741877,0.116913968231529,0.1171364514157176,0.10987918404862285,0.12394288647919893,0.1225332054309547,0.10493121203035116,0.09553851606324315,0.12050979351624846,0.1047271927818656,0.12009525671601295,0.11953013110905886,0.12081458233296871,0.1045248513109982,0.10887718014419079,0.11003426043316722,0.11269690515473485,0.11927104787901044,0.11900133593007922,0.10962305590510368,0.12045355001464486,0.10864310851320624,0.1108834259212017,0.0888605248183012,0.12440668186172843,0.10298718186095357
93323264.0,0.11525251995772123,0.11416702996939421,0.09022534498944879,0.1070566033013165,0.11571052111685276,0.11764424992725253,0.11321049649268389,0.12329941801726818,0.12390182306990027,0.10942749911919236,0.09285270282998681,0.11946803145110607,0.1038701250217855,0.1200740379281342,0.12197639001533389,0.1238468149676919,0.11349462252110243,0.10913623217493296,0.11328301811590791,0.11028093099594116,0.12061979807913303,0.12135194800794125,0.11130762146785855,0.12214319640770555,0.1112142694182694,0.10968310432508588,0.08925447147339582,0.1246543345041573,0.09944846015423536
95420416.0,0.11462661577388644,0.11635439051315188,0.08919739071279764,0.10710654919967055,0.11929534049704671,0.12021049438044429,0.11650603543967009,0.12588854553177953,0.12599723367020488,0.11262860940769315,0.09505405183881521,0.12316837348043919,0.10379454493522644,0.12344140792265534,0.12247851211577654,0.12578104622662067,0.11731077916920185,0.11146705131977797,0.11276406701654196,0.11447214521467686,0.12395070679485798,0.12281599780544639,0.1178238089196384,0.12454715045168996,0.11791950557380915,0.11173387570306659,0.09300991799682379,0.12541606044396758,0.10249362466856837
97517568.0,0.11541128903627396,0.11770982202142477,0.08734188275411725,0.11338366148993373,0.12414639815688133,0.1264989608898759,0.12102628452703357,0.12873130990192294,0.13096752110868692,0.11734293960034847,0.09070705017074943,0.12722142972052097,0.10871701128780842,0.1251626810990274,0.12406362919136882,0.12981676775962114,0.1167995692230761,0.11669079633429646,0.1151397954672575,0.11964524397626519,0.1295399726368487,0.12898617750033736,0.12556747486814857,0.13002045918256044,0.1218218132853508,0.11700163129717112,0.09729023044928908,0.12963307509198785,0.10634191893041134
99614720.0,0.15323831792920828,0.15505986427888274,0.11566594941541553,0.13519768696278334,0.13286105310544372,0.13677638582885265,0.17169884080067277,0.1488976776599884,0.17699976731091738,0.14074742374941707,0.11077020922675729,0.1422386965714395,0.13155077071860433,0.1365701863542199,0.13934345776215196,0.15404650289565325,0.16312374407425523,0.1274347617290914,0.12649779627099633,0.14584007719531655,0.1607718439772725,0.15592919941991568,0.15263385605067015,0.14770568069070578,0.1566694020293653,0.1401119427755475,0.12124064844101667,0.14440254215151072,0.1338231167756021
101711872.0,0.1746743442490697,0.1459262161515653,0.14185708621516824,0.14230423606932163,0.12921949662268162,0.16193284699693322,0.1643117251805961,0.1485545733012259,0.14890226814895868,0.17422675248235464,0.1607232796959579,0.16736573306843638,0.1677315840497613,0.15039391769096255,0.14494121773168445,0.14164563361555338,0.15805285517126322,0.16405062889680266,0.15293782949447632,0.14311143616214395,0.16198702156543732,0.16357608046382666,0.1426466261036694,0.14999659126624465,0.14538370445370674,0.14660368068143725,0.12075489480048418,0.16794342920184135,0.1538256285712123
103809024.0,0.11818407429382205,0.12364514824002981,0.10786046786233783,0.11582860397174954,0.11491624126210809,0.11867469782009721,0.11292664427310228,0.12693538051098585,0.12473902199417353,0.12134302593767643,0.11235796846449375,0.11796712875366211,0.11720283515751362,0.12753178738057613,0.12140717497095466,0.11286950390785933,0.12631259066984057,0.11484675761312246,0.11418657517060637,0.10670697502791882,0.12400208786129951,0.12660660641267896,0.11271151527762413,0.12766866106539965,0.11573499627411366,0.10151784215122461,0.10989649500697851,0.1257278216071427,0.11798786837607622
105906176.0,0.11526943510398269,0.12130658375099301,0.10512886475771666,0.11643346073105931,0.12125962879508734,0.1263421974144876,0.10583386477082968,0.1270089251920581,0.1216210019774735,0.1197366421110928,0.1077633579261601,0.11405072221532464,0.11709203897044063,0.11200199695304036,0.11453402321785688,0.10210892651230097,0.12427385291084647,0.11109175626188517,0.11744318250566721,0.10758792236447334,0.12375466898083687,0.11964240251109004,0.10490750847384334,0.12824753392487764,0.11728262063115835,0.09680059971287847,0.10901579866185784,0.12503090174868703,0.11891694506630301
